Index,Z_Density,X_Density,Y_Density,GroundTruth_Density
1003,4.87429901310011,0.05419484246670233,0.04442622338505071,0.06098439884478117
1004,4.598818574323762,0.05472686398110911,0.04390195793863381,0.060944064777336514
1005,4.92195715065798,0.03850790309415321,0.03099942345445449,0.043154060854097794
1006,5.920102617028258,0.03729444061730353,0.029428270849221404,0.041438691230016735
1007,4.0790514253902685,0.03795871221800138,0.028972882245896593,0.041341583661182305
1008,3.806169010589065,0.035494216392289044,0.026686471951993602,0.038356705337957334
1009,4.812065787922338,0.034040947878035736,0.025733472512185846,0.036976214140901915
1010,3.8055814129138925,0.046629406506551445,0.03489430598056091,0.05039996052227176
1011,3.2814494777862793,0.0453085916631057,0.03338098222674544,0.0485386935610148
1012,3.063070413783926,0.04445977506277839,0.03258135592621207,0.04749734166951576
1013,3.612655820918561,0.7739364695346155,0.5146457195472957,0.7837677969682598
1014,3.612655820918561,0.7739364695346155,0.5146457195472957,0.7837677969682598
1015,3.3860166051924034,1.0282528718248458,0.6940307723770568,1.0424001801761023
1016,2.9365066693888977,0.036602088487411186,0.025978286703528218,0.038296137357424515
1017,3.598694357314732,0.026115705451763237,0.018665940025050877,0.027436877049868795
1018,3.9073177436358484,0.02492543259126318,0.01777427824736804,0.02614627216652307
1019,4.979009899385872,0.03367727178488913,0.024100654623012103,0.035384572843321305
1020,6.40166651717001,0.023422087268346332,0.016867845279712447,0.02463908666425299
1021,5.914973554936721,0.022441612070530432,0.01616594259132892,0.02359228222256685
1022,5.800746815035303,0.021453395252384676,0.015450000206774247,0.02250271175805539
1023,5.1220597028899295,0.02067204550649838,0.014977822345973701,0.021730642114743175
1024,2.7374692259063096,0.019848180296837915,0.014578287576276003,0.020961960419974616
1025,2.6636631767570256,0.025599977993371336,0.01886509794064351,0.027051915684249122
1026,3.2186716789576195,0.017823656707966172,0.013263383843904014,0.01888604089321924
1027,3.453383215190635,0.017565539450249017,0.01340824274513508,0.018837039303939304
1028,3.26232721957141,0.02355451877052878,0.018449413055263954,0.02554979236791412
1029,2.604352135141934,0.022734167248008297,0.018146310474848503,0.024840228989474973
